developer_id,account_age_days,total_commits,commits_last_90d,total_repos,pull_requests_merged,issues_closed,stars_received,languages_used,language_entropy,primary_language,framework_count,has_readme_pct,has_tests_pct,has_ci_pct,commit_message_avg_len,fork_to_original_ratio,languages_per_repo_avg,commit_trend_slope,activity_decay_lambda,years_active,has_bio,has_company,has_location,bio_length,avg_repo_size_kb,avg_repo_description_len,developer_dna_score,developer_tier,primary_language_encoded,log_total_commits,log_stars_received,log_pull_requests_merged,log_issues_closed,log_total_repos,commit_velocity,recency_score,repos_per_year,pr_merge_rate,execution_quality,language_count,impact_weight,profile_completeness,growth_momentum,consistency_index
bianca70,3303,104.0,29,32,77.0,62.0,60.0,"HTML,Haskell,C++,R,Julia,C#,SQL",2.8074,SQL,5,1.0,0.935,0.501,57,0.444,3.78,-0.7479,0.0106,9.04,1,0,0,54,176,68,0.3825,1,19,4.653960350157523,4.110873864173311,4.356708826689592,4.143134726391533,3.4965075614664802,0.2208,0.2762,3.1873,0.55,0.8243,7,14.3737,1,-0.0745,0.9895
zolsen,1069,67.0,3,3,6.0,2.0,5.0,"Go,Dart,C#,Python,SQL,JavaScript",2.585,SQL,7,0.0,0.319,0.282,30,0.127,2.1,-3.1254,0.1937,2.93,1,0,0,40,19,0,0.1838,0,19,4.219507705176107,1.791759469228055,1.9459101490553132,1.0986122886681096,1.3862943611198906,0.4369,0.0441,0.7634,0.6667,0.2122,6,2.4839,1,-0.7953,0.8377
dev_8489,514,1445.0,149,5,3.0,4.0,0.0,"Ruby,C,C++",1.585,C++,2,0.711,0.197,0.434,6,0.202,0.92,1.1093,0.1348,1.41,1,0,0,15,179,34,0.1555,0,2,7.27655640271871,0.0,1.3862943611198906,1.6094379124341003,1.791759469228055,19.4429,0.103,2.0747,0.375,0.4223,3,0.0,1,0.4603,0.8812
dev_9625,1063,448.0,114,44,49.0,23.0,187.0,"R,Ruby,Julia,C,Haskell,Shell",2.585,C,4,0.666,0.547,0.0,26,0.757,2.83,8.2841,-0.1212,2.91,1,0,1,54,221,78,0.368,1,0,6.1070228877422545,5.236441962829949,3.912023005428146,3.1780538303479458,3.8066624897703196,2.9412,0.2539,11.2532,0.6712,0.4186,6,19.9334,2,2.1187,0.8919
wilsonscott,1706,39.0,3,2,46.0,51.0,17.0,Rust,0.0,Rust,0,0.0,0.236,0.035,3,0.01,0.5,-6.7793,0.1516,4.67,0,1,0,0,12,0,0.0,0,18,3.6888794541139363,2.8903717578961645,3.8501476017100584,3.9512437185814275,1.0986122886681096,0.1599,0.075,0.3527,0.4694,0.1049,1,3.1754,1,-1.1956,0.8684
april7,3486,737.0,80,22,225.0,300.0,70.0,"Scala,Lua,HTML,Haskell,C++,PHP,C,SQL,Shell",3.1699,Scala,9,0.868,0.81,0.831,47,0.611,2.01,2.1276,0.0354,9.54,1,0,0,90,125,72,0.4779,2,20,6.6039438246004725,4.2626798770413155,5.420534999272286,5.707110264748875,3.1354942159291497,1.4827,0.1084,2.0873,0.4278,0.8337,9,13.3656,1,0.2019,0.9658
michael54,30,223.0,40,34,1.0,1.0,1.0,"Scala,C",1.0,C,2,0.196,0.0,0.0,23,0.307,1.4,1.938,0.1046,0.1,0,0,1,0,369,23,0.1188,0,0,5.4116460518550396,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.5553480614894135,35.9677,0.1786,30.9091,0.3333,0.0588,2,2.4644,1,1.7618,0.9053
dev_2997,310,51.0,3,11,7.0,1.0,75.0,"R,C++,Python,Elixir,Swift",2.3219,C++,5,0.236,0.148,0.0,37,0.17,1.04,0.9599,0.2181,0.85,0,0,1,0,194,22,0.2331,0,2,3.9512437185814275,4.330733340286331,2.0794415416798357,0.6931471805599453,2.4849066497880004,1.1283,0.0577,5.9459,0.7778,0.13,5,10.7615,1,0.5189,0.821
michelle99,4639,484.0,78,98,172.0,209.0,136.0,"Lua,PHP,Ruby,Kotlin,JavaScript,Elixir",2.585,Lua,9,0.676,0.396,0.708,49,0.43,2.38,2.0167,-0.0374,12.7,1,1,1,79,1345,72,0.389,2,13,6.184148890937483,4.919980925828125,5.153291594497779,5.3471075307174685,4.59511985013459,0.7318,0.1608,7.1533,0.4503,0.5736,6,22.6079,3,0.1472,0.9639
dev_1207,31,23.0,0,9,9.0,18.0,111.0,"TypeScript,R,Kotlin,C",2.0,Kotlin,4,0.666,0.36,0.616,54,0.436,0.5,0.3228,-0.0018,0.1,0,1,1,0,44,75,0.2108,0,12,3.1780538303479458,4.718498871295094,2.302585092994046,2.9444389791664403,2.302585092994046,3.7097,0.0,8.1818,0.3214,0.5286,4,10.8647,2,0.2935,0.9982
chadramirez,1628,172.0,4,4,348.0,147.0,45.0,"R,PHP,Rust,C++,Ruby,Julia,Dart,C#",3.0,R,6,0.872,0.726,0.547,32,0.852,0.72,7.7997,-0.0572,4.46,0,1,0,0,348,62,0.4066,1,16,5.153291594497779,3.828641396489095,5.855071922202427,4.997212273764115,1.6094379124341003,0.7385,0.0231,0.7326,0.7016,0.7161,8,6.162,1,1.4285,0.9459
dev_1962,2096,26.0,4,44,36.0,48.0,186.0,"Scala,Dart,HTML",1.585,Scala,5,0.458,0.779,0.328,24,1.0,1.86,1.5273,-0.1344,5.74,1,0,1,125,810,58,0.3406,1,20,3.295836866004329,5.231108616854587,3.6109179126442243,3.8918202981106265,3.8066624897703196,0.0868,0.1481,6.5282,0.4235,0.5474,3,19.9131,2,0.2266,0.8815
matthew38,408,33.0,5,6,3.0,4.0,8.0,"Julia,Haskell,CSS",1.585,Haskell,1,0.431,0.107,0.05,30,0.264,1.49,1.5644,0.2383,1.12,0,0,1,0,932,13,0.1599,0,8,3.5263605246161616,2.1972245773362196,1.3862943611198906,1.6094379124341003,1.9459101490553132,0.5571,0.1471,2.8302,0.375,0.1871,3,4.2756,1,0.7379,0.8076
erica25,3685,1145.0,96,54,193.0,103.0,179.0,"Lua,R,Julia,Java,C#,C,Python,Kotlin,TypeScript,Shell,JavaScript",3.4594,Python,9,1.0,0.416,0.491,49,0.606,4.53,8.1596,0.0737,10.09,1,0,1,17,1555,55,0.4738,2,15,7.044032897274685,5.19295685089021,5.267858159063328,4.6443908991413725,4.007333185232471,2.1781,0.0838,4.8693,0.6498,0.6137,11,20.8099,2,0.7358,0.9314
dev_902,1570,822.0,93,14,32.0,18.0,132.0,"HTML,Go,C,JavaScript,Elixir",2.3219,Elixir,9,0.248,0.06,0.565,29,0.451,0.74,5.1204,-0.1777,4.3,1,0,1,32,89,28,0.2851,1,5,6.71295620067707,4.890349128221754,3.4965075614664802,2.9444389791664403,2.70805020110221,3.6598,0.113,2.6415,0.6275,0.2679,5,13.2433,2,0.9661,0.8491
webbtiffany,2243,72.0,13,2,1.0,1.0,42.0,"Go,C#,Python,C,SQL,Java",2.585,C,4,0.469,0.242,0.25,42,0.01,0.5,1.7867,0.1706,6.14,0,0,0,0,329,43,0.248,0,0,4.290459441148391,3.7612001156935624,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.2248,0.1781,0.2801,0.3333,0.3125,6,4.1321,0,0.2502,0.8543
judithperez,2720,10546.0,1632,96,239.0,281.0,2168.0,"CSS,Lua,R,PHP,JavaScript,C#,Kotlin,Shell,Java",3.1699,Java,13,1.0,0.685,0.908,50,1.0,4.68,5.1151,-0.1448,7.45,0,0,0,0,739,26,0.5724,2,9,9.263596738276615,7.682021510826875,5.480638923341991,5.641907070938114,4.574710978503383,27.1524,0.1547,11.3609,0.4587,0.8464,9,35.143,0,0.6053,0.8735
dev_3364,2707,4298.0,612,29,281.0,167.0,63.0,"HTML,PHP,C++,Julia,JavaScript,C,Elixir,SQL,TypeScript,Shell,Go,Swift",3.585,Elixir,8,0.485,0.525,0.536,75,0.542,2.22,8.4117,0.0546,7.41,1,0,0,23,3321,51,0.4647,2,5,8.366137716496281,4.1588830833596715,5.641907070938114,5.123963979403259,3.4011973816621555,11.1255,0.1424,3.4483,0.6258,0.5163,12,14.1452,1,1.0002,0.9482
tiffany52,3081,5754.0,216,46,117.0,22.0,336.0,"HTML,PHP,Julia,Dart,Haskell,TypeScript,Shell,Go,Swift",3.1699,Dart,8,0.91,0.53,0.555,69,1.0,3.83,9.6236,-0.2563,8.44,1,0,1,48,633,21,0.4827,2,4,8.657824321155983,5.820082930352362,4.770684624465665,3.1354942159291497,3.8501476017100584,13.0808,0.0375,4.8729,0.8357,0.6515,9,22.4082,2,1.0194,0.796
fredericklaura,1311,358.0,48,3,15.0,12.0,59.0,"CSS,Rust,C++,Julia,C,Haskell,Shell,Elixir",3.0,Shell,4,0.0,0.0,0.236,18,0.121,1.17,3.3892,0.1174,3.59,0,0,1,0,123,63,0.2076,0,21,5.883322388488279,4.0943445622221,2.772588722239781,2.5649493574615367,1.3862943611198906,1.9075,0.1337,0.6536,0.5357,0.0708,8,5.676,1,0.7384,0.8949
dev_3628,1673,170.0,5,59,288.0,160.0,133.0,"R,Python,Haskell,TypeScript,Shell,JavaScript,Elixir",2.8074,TypeScript,4,0.888,0.409,0.308,58,0.812,2.02,1.9396,-0.0664,4.58,0,0,1,0,116,46,0.3836,2,23,5.14166355650266,4.897839799950911,5.666426688112432,5.081404364984463,4.0943445622221,0.7108,0.0292,10.5735,0.6414,0.5224,7,20.0534,1,0.3476,0.9377
munozkimberly,2664,3351.0,34,116,479.0,518.0,802.0,"CSS,Lua,Scala,Go,Rust,Ruby,Julia,C#,Python,Kotlin,C,Haskell,TypeScript,JavaScript,Elixir",3.9069,JavaScript,12,1.0,0.775,0.796,71,0.762,3.67,0.068,-0.0369,7.29,0,0,1,0,381,99,0.5501,2,10,8.117312461601975,6.688354713946762,6.173786103901937,6.251903883165888,4.762173934797756,8.8166,0.0101,13.9928,0.48,0.8488,15,31.8511,1,0.0082,0.9644
dev_5585,4393,16145.0,59,25,19.0,10.0,1962.0,"HTML,R,Rust,Go,Python,Haskell,TypeScript,Java,Swift",3.1699,Haskell,10,0.941,0.809,0.593,70,0.647,3.79,2.3435,-0.1679,12.03,1,1,0,37,1903,97,0.5774,2,8,9.68942761995496,7.5822291942764615,2.995732273553991,2.3978952727983707,3.258096538021482,25.7677,0.0037,1.9186,0.6333,0.7838,9,24.7036,2,0.1799,0.8562
michaelrodriguez,2489,2985.0,384,20,5.0,2.0,23.0,"Scala,CSS,HTML,PHP,C++,Haskell,Julia,SQL,Java",3.1699,C++,8,1.0,0.851,0.312,41,0.563,1.57,8.007,-0.055,6.81,1,0,1,60,3990,28,0.4478,2,2,8.001689978099135,3.1780538303479458,1.791759469228055,1.0986122886681096,3.044522437723423,8.4056,0.1286,2.5608,0.625,0.734,9,9.6757,2,1.0252,0.9479
dev_3852,30,322.0,47,18,24.0,41.0,9.0,"Ruby,Haskell,Dart,Java",2.0,Haskell,1,0.372,0.429,0.077,32,0.089,1.14,3.3631,0.1231,0.1,0,0,0,0,43,0,0.1691,0,8,5.777652323222656,2.302585092994046,3.2188758248682006,3.7376696182833684,2.9444389791664403,51.9355,0.1455,16.3636,0.3636,0.3063,4,6.7798,0,3.0574,0.8904
whitney81,292,67.0,3,4,5.0,1.0,2.0,Swift,0.0,Swift,1,0.053,0.412,0.341,23,0.215,0.75,3.7823,0.0684,0.8,0,0,0,0,24,56,0.1096,0,22,4.219507705176107,1.0986122886681096,1.791759469228055,0.6931471805599453,1.6094379124341003,1.5728,0.0441,2.2222,0.7143,0.283,1,1.7681,0,2.1013,0.936
dev_5003,3597,497.0,62,41,114.0,11.0,7303.400000000031,"CSS,Scala,R,Swift,C++,C,Python,Kotlin,Haskell,TypeScript,Shell,Elixir",3.585,Elixir,12,0.963,0.39,0.546,78,0.532,3.62,6.8029,-0.0426,9.85,0,1,1,0,1493,95,0.5269,2,5,6.210600077024653,8.896232185287884,4.74493212836325,2.4849066497880004,3.7376696182833684,0.9684,0.1245,3.7788,0.9048,0.6087,12,33.2512,2,0.627,0.9591
dev_6413,1037,16.0,3,6,2.0,0.0,10.0,"Scala,Shell,JavaScript",1.585,Shell,0,0.101,0.217,0.074,9,0.211,0.5,-3.305,0.1904,2.84,0,0,0,0,5,20,0.1255,0,21,2.833213344056216,2.3978952727983707,1.0986122886681096,0.0,1.9459101490553132,0.1076,0.1765,1.5625,0.6667,0.1393,3,4.6661,0,-0.8607,0.8401
kristen17,2257,300.0,73,27,28.0,41.0,8.0,"CSS,R,PHP,HTML,Rust,C,Go",2.8074,C,14,0.642,0.81,0.227,21,1.0,2.89,6.2912,-0.0718,6.18,1,0,0,97,91,69,0.5007,1,0,5.707110264748875,2.1972245773362196,3.367295829986474,3.7376696182833684,3.332204510175204,0.9306,0.2425,3.7604,0.4,0.5847,7,7.3216,1,0.8762,0.933
carl72,30,11.0,2,28,8.0,9.0,103.0,"Ruby,CSS,HTML,JavaScript",2.0,CSS,2,0.222,0.0,0.614,5,0.105,1.42,-0.5056,0.2267,0.1,0,0,1,0,14,0,0.208,0,3,2.4849066497880004,4.6443908991413725,2.1972245773362196,2.302585092994046,3.367295829986474,1.7742,0.1667,25.4545,0.4444,0.2508,4,15.639,1,-0.4596,0.8152
cameron17,30,2.0,0,5,58.0,17.0,6.0,"Rust,Go,Julia,Haskell,Java,Swift",2.585,Go,1,0.619,0.388,0.271,8,0.123,1.0,-5.3245,0.101,0.1,0,0,1,0,49,7,0.2382,1,6,1.0986122886681096,1.9459101490553132,4.07753744390572,2.8903717578961645,1.791759469228055,0.3226,0.0,4.5455,0.7632,0.4222,6,3.4866,1,-4.8405,0.9083
steven30,117,155.0,29,14,5.0,6.0,15.0,"Julia,HTML,PHP",1.585,Julia,1,0.0,0.0,0.0,3,0.01,1.23,-7.9387,0.0691,0.32,0,0,1,0,472,12,0.067,0,11,5.049856007249537,2.772588722239781,1.791759469228055,1.9459101490553132,2.70805020110221,8.7868,0.1859,10.6061,0.4167,0.0,3,7.5083,1,-6.0142,0.9354
dev_6120,1375,64.0,11,5,2.0,0.0,52.0,"Lua,R,C++,C,TypeScript,Shell,Elixir",2.8074,C,6,0.285,0.457,0.199,65,0.555,2.56,2.2156,-0.0241,3.76,0,0,1,0,234,71,0.3247,1,0,4.174387269895637,3.970291913552122,1.0986122886681096,0.0,1.791759469228055,0.3257,0.1692,1.0504,0.6667,0.328,7,7.1138,1,0.4655,0.9765
dev_4416,632,50.0,8,19,1.0,0.0,71.0,PHP,0.0,PHP,7,0.523,0.288,0.005,51,0.01,1.7,-3.2981,0.2746,1.73,0,0,0,0,30,8,0.1377,0,14,3.9318256327243257,4.276666119016055,0.6931471805599453,0.0,2.995732273553991,0.5497,0.1569,6.9597,0.5,0.2736,1,12.8117,0,-1.2081,0.7846
dev_5505,2712,174.0,25,355,281.0,374.0,1025.0,"Scala,CSS,Dart,Python,Shell,Java",2.585,Dart,8,1.0,0.407,0.868,73,0.71,2.55,3.3078,-0.0835,7.43,1,1,1,113,397,58,0.4101,2,4,5.1647859739235145,6.933423025730715,5.641907070938114,5.926926025970411,5.87493073085203,0.4492,0.1429,42.1115,0.4284,0.7232,6,40.7334,3,0.3924,0.9229
shanebowman,1180,42.0,4,41,12.0,9.0,61.0,HTML,0.0,HTML,1,0.0,0.0,0.501,13,0.85,0.85,1.2754,0.1803,3.23,0,1,1,0,16,69,0.1914,0,7,3.7612001156935624,4.127134385045092,2.5649493574615367,2.302585092994046,3.7376696182833684,0.2486,0.093,9.6927,0.5455,0.1503,1,15.4259,2,0.3015,0.8472
erika14,2860,83.0,17,32,26.0,2.0,16.0,"Scala,HTML,PHP,C#,Python,Kotlin,TypeScript,Java",3.0,C#,10,0.566,0.758,0.436,38,0.527,3.0,4.5239,0.0389,7.83,1,1,1,25,228,32,0.4344,1,1,4.430816798843313,2.833213344056216,3.295836866004329,1.0986122886681096,3.4965075614664802,0.2034,0.2024,3.624,0.8966,0.6038,8,9.9064,3,0.5123,0.9626
unguyen,755,30.0,11,1,1.0,0.0,3.0,Java,0.0,Java,0,0.029,0.0,0.352,28,0.01,2.1,-4.7789,0.1994,2.07,1,0,0,126,46,0,0.0759,1,9,3.4339872044851463,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.2761,0.3548,0.3257,0.5,0.1143,1,0.9609,1,-1.5566,0.8338
dev_5615,566,615.0,17,27,6.0,4.0,129.0,"R,HTML,C++,Julia,C#,Python,Kotlin,SQL",3.0,Kotlin,7,0.789,0.432,0.463,27,0.794,3.07,2.5319,0.1261,1.55,0,0,0,0,477,0,0.3191,1,12,6.423246963533519,4.867534450455582,1.9459101490553132,1.6094379124341003,3.332204510175204,7.5368,0.0276,10.5882,0.5455,0.5484,8,16.2196,0,0.9929,0.888
dev_1862,1420,40.0,3,15,4.0,5.0,63.0,"Julia,JavaScript,Kotlin",1.585,Julia,5,0.54,0.572,0.525,20,0.341,2.34,2.2029,0.2542,3.89,0,0,0,0,184,58,0.2816,0,11,3.713572066704308,4.1588830833596715,1.6094379124341003,1.791759469228055,2.772588722239781,0.1968,0.0732,3.0675,0.4,0.5483,3,11.5309,0,0.4505,0.7973
dev_6510,2958,3410.0,775,4,128.0,131.0,168.0,"HTML,Rust,Julia,Dart,C,Swift",2.585,Rust,4,0.481,0.194,0.252,48,0.733,2.18,4.8906,-0.0488,8.1,1,1,1,96,460,51,0.2654,1,18,8.134760782418645,5.1298987149230735,4.859812404361672,4.882801922586371,1.6094379124341003,8.0767,0.2272,0.4396,0.4923,0.2975,6,8.2563,3,0.5374,0.9535
casey87,30,14.0,0,3,10.0,16.0,5.0,"TypeScript,Go",1.0,Go,2,0.336,0.003,0.0,27,0.29,2.23,0.3487,0.1364,0.1,0,0,0,0,35,21,0.2023,1,6,2.70805020110221,1.791759469228055,2.3978952727983707,2.833213344056216,1.3862943611198906,2.2581,0.0,2.7273,0.3704,0.102,2,2.4839,0,0.317,0.88
dev_6750,632,214.0,18,3,11.0,8.0,1352.0,"HTML,PHP,Julia,C#,C,Haskell,JavaScript",2.8074,Haskell,8,0.329,0.327,0.516,26,0.495,3.32,1.2811,0.0656,1.73,1,0,1,68,98,78,0.3506,2,8,5.3706380281276624,7.210079628170788,2.4849066497880004,2.1972245773362196,1.3862943611198906,2.3527,0.0837,1.0989,0.55,0.3843,7,9.9953,2,0.4693,0.9384
dev_1194,1345,2121.0,372,249,4.0,5.0,333.0,"SQL,Scala,HTML,Shell",2.0,HTML,0,0.222,0.199,0.0,16,0.286,1.05,2.5409,0.1278,3.68,1,0,1,48,207,29,0.1354,0,7,7.660114319173928,5.8111409929767,1.6094379124341003,1.791759469228055,5.521460917862246,11.0262,0.1753,53.2051,0.4,0.1462,4,32.086,2,0.5429,0.8867
shieldsjustin,3289,352.0,16,32,0.0,0.0,5.0,"Scala,HTML,C++,Dart,C,SQL,JavaScript",2.8074,JavaScript,6,0.0,0.434,0.224,67,0.178,2.53,4.1424,-0.0694,9.0,0,0,0,0,52,58,0.2817,0,10,5.8664680569332965,1.791759469228055,0.0,0.0,3.4965075614664802,0.7505,0.0453,3.2,0.0,0.2408,7,6.2649,0,0.4142,0.9351
lori18,2147,71.0,7,2,15.0,16.0,19.0,Julia,0.0,Julia,1,0.423,0.574,0.569,49,0.398,2.24,1.926,0.1004,5.88,0,0,1,0,28,30,0.189,0,11,4.276666119016055,2.995732273553991,2.772588722239781,2.833213344056216,1.0986122886681096,0.2315,0.0972,0.2907,0.4688,0.5272,1,3.2911,1,0.2799,0.9088
arnoldlori,2693,212.0,27,38,4.0,0.0,8.0,"Julia,Ruby,CSS,C++",2.0,Ruby,5,0.424,0.34,0.312,30,0.277,1.05,-2.8633,0.2108,7.37,1,0,0,39,921,42,0.2647,2,17,5.3612921657094255,2.1972245773362196,1.6094379124341003,0.0,3.6635616461296463,0.5517,0.1268,4.54,0.8,0.3568,4,8.0497,1,-0.3421,0.8259
ashleyramirez,2239,142.0,28,31,15.0,21.0,96.0,"Rust,C++,Ruby,Julia,Dart,C#",2.585,Rust,3,0.0,0.28,0.083,39,0.32,0.91,-2.3916,0.0684,6.13,0,0,1,0,113,0,0.2284,0,18,4.962844630259907,4.574710978503383,2.772588722239781,3.091042453358316,3.4657359027997265,0.4441,0.1958,4.3478,0.4054,0.1369,6,15.8547,1,-0.3354,0.936
joseph71,4308,8804.0,27,32,1015.0,1744.0,691.0,"Scala,Lua,R,PHP,Go,CSS,C++,Ruby,Julia,JavaScript,C,Python,Haskell,Java,Elixir",3.9069,Lua,11,1.0,1.0,0.71,40,0.791,2.58,7.9277,-0.0901,11.79,1,0,1,116,1013,104,0.6379,2,13,9.083075020930307,6.539585955617669,6.923628628138427,7.4645098346365275,3.4965075614664802,14.3369,0.0031,2.502,0.3678,0.913,15,22.8657,2,0.6198,0.9173
jamie50,1971,125.0,14,23,31.0,3.0,14.0,"Scala,Lua,R,CSS,Swift,PHP,Julia,JavaScript,Python,Kotlin,Go,Elixir",3.585,Python,7,0.108,0.493,0.0,10,0.019,2.11,-5.7868,0.1189,5.4,1,0,0,116,66,51,0.2819,0,15,4.836281906951478,2.70805020110221,3.4657359027997265,1.3862943611198906,3.1780538303479458,0.4436,0.1111,3.5938,0.8857,0.2296,12,8.6063,1,-0.9042,0.8937
andrew23,3595,1668.0,108,74,2166.2100000000046,420.0,526.0,"C++,Rust,Ruby,Julia,C#,C,SQL,Go",3.0,Go,17,0.804,0.824,0.582,79,0.927,3.16,9.3683,-0.3,9.84,0,1,0,0,606,80,0.606,2,6,7.419979923661835,6.267200548541362,7.681195905009043,6.042632833682381,4.31748811353631,3.2535,0.0647,6.8266,0.8373,0.7454,8,27.0586,1,0.8642,0.7692
brandon73,981,512.0,39,30,16.0,7.0,132.0,"Julia,Python",1.0,Julia,8,0.79,0.404,0.289,28,0.387,1.15,3.8935,0.0458,2.69,1,0,1,82,259,26,0.2665,1,11,6.240275845170769,4.890349128221754,2.833213344056216,2.0794415416798357,3.4339872044851463,3.6343,0.076,8.1301,0.6667,0.4853,2,16.7934,2,1.0551,0.9562
kelly81,1798,314.0,34,271,104.0,17.0,7303.400000000031,"Scala,CSS,Lua,C++,Rust,Dart,C,TypeScript,Java,Elixir",3.3219,Scala,13,0.505,0.616,0.817,81,0.958,2.54,5.8328,-0.1858,4.92,0,0,1,0,622,70,0.4978,2,20,5.752572638825633,8.896232185287884,4.653960350157523,2.8903717578961645,5.605802066295998,1.2226,0.1079,45.777,0.8525,0.643,10,49.8705,1,0.9853,0.8433
uaguilar,3093,1151.0,52,191,61.0,136.0,380.0,"Scala,R,C++,Rust,C,Kotlin,SQL,TypeScript,Shell,Go,Elixir",3.4594,C++,7,0.901,0.379,0.697,57,0.078,2.66,4.0321,-0.1012,8.47,1,1,0,102,2547,78,0.4214,2,2,7.049254841255837,5.942799375126701,4.127134385045092,4.919980925828125,5.2574953720277815,2.6074,0.0451,20.169,0.3081,0.631,11,31.2442,2,0.4258,0.9081
dev_2951,1594,551.0,98,81,63.0,36.0,25.0,"CSS,PHP,Rust,Ruby,Dart,C#,Python,SQL,Java,Elixir",3.3219,Ruby,8,0.619,0.307,0.646,48,0.938,2.63,5.2702,0.0362,4.36,1,1,0,138,103,68,0.4179,2,17,6.313548046277095,3.258096538021482,4.1588830833596715,3.6109179126442243,4.406719247264253,2.4196,0.1775,15.1119,0.63,0.5023,10,14.3575,2,0.9832,0.9651
marylong,883,35.0,4,1,18.0,14.0,5.0,"Shell,Kotlin,Elixir",1.585,Shell,2,0.76,0.229,0.085,16,0.184,1.94,4.2695,0.2107,2.42,0,0,0,0,155,40,0.2098,0,21,3.58351893845611,1.791759469228055,2.9444389791664403,2.70805020110221,0.6931471805599453,0.2759,0.1111,0.2924,0.5455,0.3451,3,1.242,0,1.2484,0.826
benjamin39,1669,371.0,89,38,273.0,148.0,742.0,"Scala,Lua,C#,C,Kotlin,TypeScript,Elixir",2.8074,TypeScript,3,0.276,0.609,0.569,55,0.537,2.47,9.0919,-0.0372,4.57,1,0,1,53,1056,80,0.3976,1,23,5.918893854273146,6.610696044717759,5.6131281063880705,5.003946305945459,3.6635616461296463,1.5546,0.2392,6.8223,0.6469,0.4971,7,24.2187,2,1.6323,0.9641
qthomas,2242,10.0,0,1,3.0,1.0,10.0,"C,Swift",1.0,Swift,6,0.781,0.081,0.0,21,0.833,2.2,0.7945,0.0939,6.14,0,0,1,0,98,57,0.2489,0,22,2.3978952727983707,2.3978952727983707,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0312,0.0,0.1401,0.6,0.2667,2,1.6621,1,0.1113,0.9142
kayla34,3374,1969.0,508,33,191.0,272.0,5026.0,"CSS,Swift,HTML,Ruby,Java,C#,Python,SQL,Shell,JavaScript,Elixir",3.4594,CSS,10,0.777,0.516,0.406,39,0.609,2.32,1.3427,-0.1206,9.24,0,0,0,0,11287,108,0.4591,2,3,7.585788821732034,8.522578663692576,5.2574953720277815,5.60947179518496,3.5263605246161616,4.0895,0.2579,3.2227,0.4116,0.5613,11,30.0537,0,0.1311,0.8924
robin21,3661,15477.0,542,137,37.0,33.0,2405.0,"Scala,Lua,C++,Ruby,JavaScript,Dart,C#,Elixir,SQL,Shell,Java,Swift",3.585,C++,10,1.0,0.759,0.559,32,0.77,3.18,3.7084,-0.2609,10.02,1,1,1,55,1934,102,0.555,2,2,9.647174939830405,7.785720896534624,3.6375861597263857,3.5263605246161616,4.927253685157205,29.6472,0.035,12.4319,0.5211,0.7713,12,38.3622,3,0.3365,0.7931
michele55,2315,19.0,3,57,85.0,32.0,921.0,"Julia,Ruby,CSS",1.585,CSS,3,0.665,0.181,0.408,16,0.393,1.97,-2.7647,0.0588,6.34,0,0,0,0,109,29,0.2224,1,3,2.995732273553991,6.826545223556594,4.454347296253507,3.4965075614664802,4.060443010546419,0.0575,0.15,7.7657,0.7203,0.3943,3,27.7188,0,-0.3767,0.9445
fgood,3600,5749.0,1295,33,58.0,39.0,137.0,"Lua,Haskell,Go,C++,Julia,Dart,Elixir,SQL,JavaScript,Swift",3.3219,Haskell,9,1.0,0.716,0.395,47,0.644,2.62,7.8067,-0.0585,9.86,1,1,0,129,4860,69,0.4525,2,8,8.656955133791396,4.927253685157205,4.07753744390572,3.6888794541139363,3.5263605246161616,11.1909,0.2252,3.0387,0.5918,0.7049,10,17.3753,2,0.7188,0.9447
rivasaustin,3019,1754.0,69,32,201.0,146.0,21.0,"SQL,Lua,R,Julia,Python,Elixir,Haskell,Shell,JavaScript,Swift",3.3219,Haskell,9,0.735,0.281,0.282,55,0.861,1.71,-0.7571,0.0481,8.27,1,0,1,134,1809,1,0.3439,1,8,7.470224135899966,3.091042453358316,5.308267697401205,4.990432586778736,3.4965075614664802,4.0692,0.0393,3.452,0.5776,0.4175,10,10.8079,2,-0.0817,0.9541
ruth49,3271,22118.35000000001,10663,328,353.0,172.0,173.0,"Scala,Lua,HTML,PHP,Ruby,C#,Python,SQL,TypeScript,Go,Elixir",3.4594,SQL,13,1.0,0.472,0.84,64,0.828,2.27,4.7742,-0.3,8.96,1,1,1,108,1034,90,0.6432,2,19,10.004208070032728,5.159055299214529,5.869296913133774,5.153291594497779,5.796057750765372,47.3707,0.4821,32.9317,0.6711,0.7408,11,29.9022,3,0.4793,0.7692
dev_5918,2276,3079.0,264,29,98.0,40.0,54.0,"CSS,Haskell,JavaScript,Java,Dart,Kotlin,SQL,TypeScript,Go",3.1699,Dart,10,0.688,0.468,0.662,56,0.602,1.71,-0.4248,-0.2031,6.23,1,1,1,34,456,60,0.3814,2,4,8.03268487596762,4.007333185232471,4.59511985013459,3.713572066704308,3.4011973816621555,9.475,0.0857,4.0111,0.705,0.5922,9,13.6297,3,-0.0588,0.8312
