developer_id,total_commits,commits_last_90d,stars_received,pull_requests_merged,issues_closed,total_repos,language_entropy,language_count,framework_count,primary_language,languages_used,has_readme_pct,has_tests_pct,has_ci_pct,commit_message_avg_len,fork_to_original_ratio,languages_per_repo_avg,avg_repo_description_len,has_bio,has_company,has_location,has_blog,commit_trend_slope,activity_decay_lambda,account_age_days,years_active,consistency_score,tech_diversity,quality_volume_ratio,collab_index,recent_activity_ratio,developer_dna_score,developer_tier,profile_type
dev_250589,1929,784,107,34,25,11,1.9078,3,4,Ruby,"Python,Java,JavaScript",0.5213,0.7719,0.7037,64.54,0.443,2.4818,29.47,0,0,0,1,1.9284,-0.2764,2462,6.75,0.0186,1.0902,0.8823,1.5963,10.0,0.5477,2,inconsistent
dev_914456,1145,401,2535,63,103,97,2.4484,7,3,Java,"Scala,PHP,Ruby,R,TypeScript,Elixir,Python",0.4783,0.9639,0.8538,68.13,0.0113,2.6605,97.63,1,0,1,1,0.3809,-0.4066,2492,6.83,0.8539,1.2242,1.0991,1.1138,9.3442,0.7254,2,standard
dev_317395,3674,654,254,16,24,14,2.2391,4,2,Elixir,"R,Scala,C++,Go",0.7721,0.625,0.707,52.87,0.2242,2.5775,55.45,1,1,1,0,1.6714,0.0079,2163,5.93,0.9397,0.8956,0.8349,1.3394,4.1937,0.632,2,standard
dev_882298,597,229,68,15,29,7,1.1854,5,1,Swift,"Java,C,Ruby,PHP,R",0.673,0.4267,0.0927,66.32,0.6451,1.9536,66.54,0,0,1,1,0.5624,0.1816,1875,5.14,0.8564,0.2964,0.6166,1.7325,7.6234,0.4679,1,standard
dev_587389,2813,747,472,6,99,5,1.8069,7,3,Python,"C++,Elixir,PHP,Rust,Ruby,TypeScript,Go",0.3122,0.0185,0.0945,58.18,0.2741,2.1376,53.3,0,1,1,1,2.4563,-0.2884,1265,3.47,0.5896,0.9035,0.1609,2.3965,3.6653,0.5484,2,hybrid_high_vol_low_qual
dev_823963,1302,435,357,17,14,85,1.6229,8,3,JavaScript,"Java,TypeScript,Kotlin,Elixir,Python,Swift,Rust,PHP",0.6583,0.7882,0.8311,65.11,0.447,1.917,65.73,0,0,1,1,5.0635,-0.2106,2457,6.73,0.9229,0.8115,1.0479,0.776,8.8158,0.6212,2,standard
dev_206357,95,32,15,5,11,11,1.0604,5,2,Elixir,"C++,Kotlin,Swift,Go,C",0.5256,0.0052,0.4798,19.74,0.9612,1.0,0.0,0,0,0,0,0.349,0.347,589,1.62,0.7568,0.4242,0.6511,1.1046,2.0375,0.2981,0,standard
dev_397043,5202,380,175,14,100,13,1.8089,7,3,Ruby,"Go,Swift,Kotlin,Elixir,Scala,C++,Rust",0.988,0.5771,0.8821,26.86,0.0656,3.3313,113.81,1,1,1,1,4.9185,-0.1675,2633,7.22,0.7608,0.9044,0.9147,1.7522,2.0969,0.6666,2,standard
dev_387825,232,59,17,4,3,18,1.3931,4,3,C,"Ruby,C++,Python,Kotlin",0.7738,0.4282,0.1391,45.22,0.873,1.7356,63.91,1,0,0,0,1.5109,0.669,1273,3.49,0.4359,0.6966,0.8019,0.6941,3.3475,0.3757,2,standard
dev_891498,1083,296,384,41,147,26,2.1821,7,4,PHP,"Go,C++,C,Elixir,Python,PHP,Ruby",0.9266,0.8227,0.8322,84.65,0.1431,2.8531,72.2,1,0,1,1,2.4988,-0.6513,1947,5.33,0.7724,1.2469,1.2086,1.5731,5.7193,0.7381,2,standard
dev_859491,857,299,657,378,25,82,2.5228,5,3,Kotlin,"Ruby,Scala,PHP,Kotlin,TypeScript",0.7134,0.6252,0.6606,67.97,0.5184,2.7386,78.72,1,0,1,1,0.986,-0.373,2001,5.48,0.78,1.2614,0.9662,1.3545,7.4602,0.7056,1,standard
dev_701446,55,20,11,8,25,6,0.8803,3,1,Swift,"Ruby,PHP,Rust",0.2926,0.2461,0.2589,45.99,0.8394,1.0,0.0,1,0,1,0,-2.5346,0.3033,509,1.4,0.5288,0.2201,0.6396,1.6958,1.8429,0.2897,0,standard
dev_186365,64,21,2,5,1,2,0.9172,1,1,Rust,Go,0.1856,0.1983,0.6157,31.58,0.7756,1.0,0.0,1,1,1,0,-0.3323,0.5408,1075,2.95,0.5987,0.2293,0.748,1.4037,3.2651,0.2654,0,standard
dev_626272,2317,239,103,70,9,60,1.7163,4,3,Java,"Java,Elixir,Go,Kotlin",0.5506,0.6592,0.5795,59.06,0.249,1.176,39.3,1,0,1,0,1.7689,-0.201,2617,7.17,0.9353,0.8581,0.768,1.0618,2.9226,0.5548,2,standard
dev_309738,262,38,41,25,54,19,1.8268,4,4,Rust,"C++,Go,Kotlin,Java",0.4634,0.8765,0.7147,41.21,0.4844,2.6847,73.68,0,0,0,0,0.2608,-0.1129,840,2.3,0.8137,1.0439,1.2412,1.4393,1.2899,0.4753,1,hybrid_low_vol_high_qual
dev_304150,5448,199,256,92,2,11,2.2421,5,3,C++,"R,Go,Java,Kotlin,Python",0.826,0.8658,0.6944,29.21,0.6438,2.5874,57.11,1,1,0,0,0.7997,-0.073,2124,5.82,0.3338,1.1211,0.922,1.7754,0.8467,0.6523,1,standard
dev_829662,135,2,0,2,2,8,0.3991,3,0,PHP,"Elixir,TypeScript,Go",0.526,0.1735,0.4802,23.46,0.7129,1.6501,50.71,1,0,0,1,0.3597,-0.0017,818,2.24,0.1659,0.0,0.7406,0.699,0.1247,0.3251,0,standard
dev_712121,1611,581,1,1,6,20,0.9516,1,0,TypeScript,Scala,0.1053,0.2508,0.3673,12.56,0.2656,2.7108,22.3,1,1,1,0,-2.0931,0.1922,890,2.44,0.6136,0.0,0.3235,0.6727,3.499,0.3175,1,standard
dev_754789,1048,240,15,43,19,2,1.6448,5,3,TypeScript,"Go,Kotlin,Rust,Python,TypeScript",0.9102,0.7863,0.5188,65.42,0.433,2.0907,67.75,1,0,1,1,0.1534,0.16,2022,5.54,0.8272,0.8224,1.0534,2.9886,4.9702,0.5671,1,standard
dev_576455,129,35,3,4,4,6,0.6296,5,0,C++,"R,Scala,Python,C,Kotlin",0.2109,0.2638,0.0208,28.44,0.6523,1.0,37.11,0,0,1,0,-0.0668,0.081,938,2.57,0.8425,0.0,0.3523,1.0566,2.5839,0.2986,0,standard
dev_142549,420,25,33,7,8,2,0.8504,4,2,Ruby,"Elixir,C++,Scala,Ruby",0.2543,0.4014,0.159,19.35,0.1524,1.2938,40.67,1,0,0,1,-1.4933,0.0376,1399,3.83,0.7728,0.3402,0.4632,2.0,0.8806,0.344,1,standard
dev_301827,195,41,271,34,45,19,2.1276,8,1,Rust,"JavaScript,Java,Ruby,Kotlin,C,Scala,Swift,Elixir",0.9184,0.9649,0.6451,55.63,0.1792,1.9643,35.22,1,1,1,1,1.8388,-0.2315,1812,4.96,0.8858,0.5319,1.5898,1.4393,3.7897,0.6618,2,standard
dev_975815,303,157,70,28,100,9,2.0933,3,4,Kotlin,"Rust,C++,Java",0.6091,0.7248,0.7854,35.27,0.9043,1.5466,127.46,1,1,1,1,3.7206,-0.4761,2611,7.15,0.6829,1.1962,1.2176,2.0267,10.0,0.6111,2,standard
dev_801849,153,51,4,8,2,21,0.9585,3,1,C,"JavaScript,C,R",0.2956,0.0734,0.1343,27.91,0.7969,1.0,72.15,1,0,0,0,1.9419,0.4538,813,2.23,0.5214,0.2396,0.3082,0.7648,2.8076,0.2357,0,hybrid_high_vol_low_qual
dev_396533,4140,922,235,36,60,20,1.8415,9,3,Rust,"C,Go,C++,Java,Rust,Scala,Ruby,PHP,JavaScript",0.4069,0.8777,0.8068,47.99,0.0483,2.824,82.74,1,0,1,1,0.9347,-0.2112,3486,9.55,0.6674,0.9208,0.8485,1.48,8.4306,0.6165,2,standard
dev_667104,191,14,138,5,15,12,1.4466,5,3,Elixir,"Go,JavaScript,Swift,TypeScript,PHP",0.281,0.8363,0.6975,52.33,0.5654,1.0,52.23,0,0,1,0,0.6359,-0.1027,2758,7.56,0.9362,0.7233,1.1723,1.1536,1.9133,0.4661,1,standard
dev_828094,227,91,3,73,115,16,1.2711,3,2,C++,"R,C++,Java",0.8632,0.913,0.7597,33.61,0.122,1.8674,44.59,0,1,0,1,-1.0858,-0.3785,1223,3.35,0.2342,0.5085,1.541,1.8135,5.0762,0.5101,1,hybrid_low_vol_high_qual
dev_945016,4276,1470,77,38,156,5,1.9324,4,1,C,"Swift,Go,Python,C",0.776,0.9691,0.8442,74.09,0.6258,2.7936,56.7,0,0,0,1,5.2661,-0.9245,3125,8.56,0.8318,0.4831,1.0327,2.7098,10.0,0.6158,2,standard
dev_301565,440,51,18,37,15,28,1.893,3,2,JavaScript,"C,Swift,Kotlin",0.7507,0.8114,0.6026,70.99,0.6778,2.3908,64.26,1,1,0,1,3.0052,0.0003,2144,5.88,0.6169,0.7572,1.1804,1.1673,2.5864,0.548,2,hybrid_low_vol_high_qual
dev_740515,92,45,43,6,2,3,1.0961,4,2,JavaScript,"Go,PHP,Ruby,Python",0.2417,0.5569,0.2934,52.23,0.3242,1.5273,48.1,0,0,0,0,-0.8784,0.1341,707,1.94,0.354,0.4385,0.8275,1.3652,3.4983,0.2856,1,standard
dev_614456,235,52,7,15,42,5,1.4794,2,1,Java,"Kotlin,R",0.6327,0.6342,0.4403,41.07,0.609,1.5827,42.81,0,1,1,1,1.8387,0.176,630,1.73,0.7637,0.3699,1.0345,2.0867,1.4854,0.4642,1,standard
dev_476048,1069,686,10,6,4,3,1.5456,4,2,PHP,"C,Elixir,C++,Go",0.3165,0.4109,0.222,19.45,0.8287,1.3372,23.15,1,1,0,0,0.4346,0.029,1170,3.21,0.1969,0.6182,0.4606,1.4899,8.1344,0.389,0,inconsistent
dev_866207,333,180,8,0,7,8,1.5162,3,2,R,"Elixir,R,Swift",0.3661,0.2892,0.2736,45.2,0.5901,1.1005,26.36,0,0,0,0,0.9865,0.4057,713,1.96,0.2151,0.6065,0.5203,0.9031,4.1302,0.2903,0,inconsistent
dev_418204,1271,313,73,11,13,27,1.7958,5,3,Swift,"Go,PHP,Elixir,Python,Rust",0.5712,0.5699,0.5185,51.02,0.9057,2.0887,58.9,1,1,1,1,-1.0013,-0.1339,2308,6.32,0.0141,0.8979,0.7656,0.9559,6.1087,0.5464,2,inconsistent
dev_535764,4706,3010,309,33,74,31,2.1917,4,3,Ruby,"C,PHP,Ruby,C++",0.8432,0.8909,0.8726,78.87,0.0844,1.6849,80.24,0,1,1,1,1.8211,-0.1079,2707,7.42,0.7327,1.0959,1.018,1.3391,10.0,0.713,2,standard
dev_805314,504,167,37,3,17,42,2.2794,4,2,Rust,"C,Python,PHP,C++",0.3418,0.4277,0.8895,62.95,0.9671,2.7346,84.2,1,1,0,1,1.9013,-0.3176,942,2.58,0.0122,0.9117,0.8545,0.8045,3.3521,0.5629,1,inconsistent
dev_928039,113,14,18,6,4,12,0.8429,2,2,C++,"Kotlin,JavaScript",0.7323,0.29,0.0311,36.57,0.7617,2.2756,26.4,0,0,1,0,-0.4645,0.0556,1284,3.52,0.6736,0.3372,0.7134,0.9086,1.5513,0.3935,1,standard
dev_559252,8488,1193,921,21,19,31,2.5717,6,2,PHP,"Java,Scala,Elixir,Kotlin,JavaScript,Swift",0.9943,0.8797,0.9129,75.38,0.475,2.1762,67.27,1,1,0,1,-0.3618,-0.3511,2665,7.3,0.3091,1.0287,1.0102,1.0621,4.092,0.7313,2,standard
dev_561065,3913,692,390,65,237,116,2.4874,5,3,Elixir,"Ruby,Python,PHP,Go,C",0.3441,0.7929,0.6826,54.65,0.031,2.553,81.97,1,0,1,0,3.3107,0.1867,1986,5.44,0.6844,1.2437,0.7467,1.1977,3.8284,0.5935,2,standard
dev_377764,1260,110,305,35,38,31,2.2506,5,1,PHP,"TypeScript,Ruby,Swift,Elixir,Java",0.6373,0.7916,0.5208,50.41,0.1101,2.4872,83.66,0,0,1,0,-0.234,0.2527,2848,7.8,0.8478,0.5626,0.9173,1.231,2.6593,0.5041,2,standard
dev_879327,330,91,226,110,20,96,1.5336,4,4,Elixir,"Go,Rust,R,Scala",0.6978,0.4158,0.4807,72.15,0.6134,2.0451,75.75,0,0,0,1,0.7037,-0.1842,2709,7.42,0.6836,0.8764,0.8808,1.0633,7.5119,0.4719,0,standard
dev_643708,214,67,21,4,2,8,1.3253,1,0,Kotlin,C++,0.2956,0.2497,0.7373,53.02,0.2806,1.6755,46.2,0,1,0,0,0.0862,0.6519,1132,3.1,0.295,0.0,0.749,0.8451,3.6724,0.3312,0,standard
dev_316491,1455,316,103,8,91,33,1.4528,5,2,Kotlin,"Java,PHP,Rust,Python,Elixir",0.5683,0.8269,0.6425,30.77,0.7344,2.4764,75.92,1,0,1,1,1.6543,-0.1036,2087,5.72,0.6322,0.5811,0.94,1.2953,4.8915,0.5588,2,standard
dev_735535,1649,259,118,24,52,5,2.7339,7,4,PHP,"TypeScript,R,Ruby,Go,PHP,Scala,Kotlin",0.8834,0.3389,0.9514,34.39,0.3892,2.2567,71.9,1,0,1,1,2.5874,0.2262,2147,5.88,0.8351,1.5622,0.9136,2.2323,3.6439,0.6297,2,standard
dev_517697,410,83,81,43,144,6,2.2661,6,3,Go,"Java,Python,TypeScript,JavaScript,R,Kotlin",0.6753,0.4159,0.6571,73.28,0.1663,1.4341,76.19,0,0,0,1,-0.3908,-0.1727,1514,4.15,0.6395,1.1331,0.9252,2.5182,3.2289,0.5171,1,standard
dev_424213,1223,438,377,78,16,45,2.7948,7,5,Rust,"Java,Ruby,C,Swift,TypeScript,Kotlin,Go",0.9167,0.9,0.9388,89.52,0.1088,2.1561,82.87,0,1,1,1,3.4385,0.0086,2144,5.88,0.7432,1.7467,1.2714,1.1828,8.2582,0.7223,2,standard
dev_594333,358,114,120,16,19,32,1.4308,5,2,Rust,"Swift,TypeScript,R,C,Rust",0.8728,0.2605,0.4952,44.42,0.7626,1.6578,24.53,1,1,0,0,1.9614,-0.1446,2675,7.33,0.8947,0.5723,0.8601,1.0162,8.6309,0.5049,1,standard
dev_231439,34,10,25,6,3,5,0.7025,1,0,Rust,Swift,0.0043,0.152,0.4242,5.0,0.96,1.0,0.0,0,1,1,0,-1.5614,-0.137,1000,2.74,0.2562,0.0,0.518,1.1833,2.4377,0.2808,0,standard
dev_446329,842,274,152,35,31,93,2.2296,5,2,Swift,"R,Python,C++,Elixir,Ruby",0.9308,0.7863,0.9343,38.29,0.1011,1.6609,62.98,0,1,1,0,2.026,-0.3199,1892,5.18,0.9585,0.8918,1.2784,0.9233,6.5854,0.6026,2,standard
dev_276729,572,221,85,17,14,46,1.3986,2,2,JavaScript,"Ruby,Java",0.4049,0.7451,0.8081,66.4,0.3705,1.9199,66.18,1,0,1,1,-0.0204,-0.0595,2146,5.88,0.9464,0.5594,1.0261,0.8953,8.7283,0.4855,2,standard
dev_972661,237,40,4,11,30,12,0.4137,5,0,Rust,"R,TypeScript,Ruby,Scala,Rust",0.3613,0.034,0.1351,9.67,0.8208,1.0,30.92,0,0,1,0,-0.1113,0.1456,789,2.16,0.2277,0.0,0.2917,1.4163,1.4088,0.2679,0,hybrid_high_vol_low_qual
dev_248218,511,41,177,5,32,6,1.7596,3,0,Rust,"Ruby,TypeScript,Rust",0.4964,0.4441,0.1796,27.44,0.2399,1.571,33.49,1,0,0,1,2.0787,-0.2794,1374,3.76,0.4126,0.0,0.6002,1.7493,1.1737,0.4251,1,standard
dev_502265,394,83,21,25,16,35,2.1409,7,3,C,"Elixir,Rust,Go,TypeScript,C++,JavaScript,Swift",0.7854,0.7964,0.5633,40.42,0.8953,2.8776,12.18,1,0,0,1,2.7566,-0.1065,1539,4.22,0.836,1.0704,1.1896,1.0351,3.4082,0.6044,2,standard
dev_608239,154,24,1,2,0,13,0.6146,2,2,Rust,"Elixir,Java",0.8029,0.146,0.0349,48.83,0.4453,1.6154,66.57,0,0,1,1,-0.9599,0.1919,1190,3.26,0.2035,0.2459,0.6022,0.4057,1.8746,0.2512,0,standard
dev_411854,157,18,2,2,3,8,0.7242,3,0,TypeScript,"Elixir,Rust,Scala",0.2957,0.1303,0.6614,35.5,0.8447,1.7101,56.03,1,0,0,0,-1.1496,0.0004,1065,2.92,0.1633,0.0,0.6571,0.7782,1.2458,0.2958,0,standard
dev_810267,76,10,2,8,1,7,0.266,1,2,Elixir,C++,0.076,0.1212,0.0173,28.38,0.4766,1.3808,23.84,0,0,0,0,2.0669,-0.0851,884,2.42,0.3486,0.1064,0.1721,1.048,1.1308,0.2248,0,standard
dev_676667,1446,102,785,153,13,26,2.1184,4,4,Ruby,"Swift,Rust,Ruby,PHP",0.7113,0.9381,0.9529,58.99,0.8697,2.7243,101.94,1,0,1,1,1.7119,0.2922,2547,6.98,0.9238,1.2105,1.1854,1.5359,1.9322,0.6232,2,standard
dev_490363,1767,27,130,178,61,53,1.757,5,5,Elixir,"Rust,Go,Python,Scala,Swift",0.477,0.6315,0.8982,38.95,0.0746,2.6805,33.57,1,1,1,0,3.1868,-0.3908,2574,7.05,0.7297,1.0981,0.8778,1.3677,0.4244,0.6523,2,standard
dev_390555,7316,1746,1217,18,35,128,2.641,7,3,C++,"Ruby,Scala,R,PHP,C++,C,TypeScript",0.9061,0.8447,0.998,78.63,0.0121,2.9239,75.68,1,1,0,1,2.2047,-0.0203,2758,7.56,0.2487,1.3205,1.0103,0.8195,7.185,0.7521,2,inconsistent
dev_242582,285,53,18,27,34,34,1.2257,6,2,PHP,"Ruby,PHP,Scala,C++,Java,Go",0.8607,0.5008,0.7472,41.56,0.6709,2.7451,107.18,0,0,1,0,-0.6444,0.0957,2239,6.14,0.8583,0.4903,1.1861,1.1517,4.2024,0.4616,1,standard
dev_777241,1145,162,4,21,27,2,1.4409,3,2,Python,"Java,Kotlin,Swift",0.302,0.7846,0.132,25.55,0.5701,1.1562,30.51,0,0,0,1,1.0573,-0.1812,1308,3.58,0.8903,0.5764,0.6215,2.8074,2.0036,0.3843,2,standard
dev_159879,909,368,31,14,9,4,1.2412,1,0,PHP,Rust,0.4543,0.1865,0.5522,59.87,0.5669,2.12,58.12,1,0,0,0,-0.0071,-0.1256,1611,4.41,0.6166,0.0,0.5447,1.7737,7.0132,0.393,2,standard
dev_409728,834,208,173,17,101,33,2.4342,6,5,Rust,"Ruby,Python,Elixir,Java,Scala,Swift",0.8508,0.8125,0.2716,62.69,0.5391,2.0686,23.11,1,0,0,1,2.8588,0.142,2177,5.97,0.7944,1.5214,0.9692,1.3442,5.7859,0.6334,2,standard
dev_741566,2780,348,84,16,100,15,1.4372,3,4,Ruby,"PHP,JavaScript,Go",0.7455,0.6447,0.893,41.64,0.0034,1.9634,37.64,1,0,1,0,3.1883,-0.0551,1056,2.9,0.7732,0.8213,0.9332,1.6808,1.444,0.5869,1,boundary_1_2
dev_246083,438,125,283,9,4,5,1.1255,3,3,R,"C,TypeScript,Kotlin",0.2777,0.3521,0.6008,40.27,0.3332,1.8337,49.11,0,0,0,0,1.2245,0.2423,1023,2.8,0.5116,0.5628,0.6539,1.3562,3.1215,0.3779,1,standard
dev_556473,405,84,29,21,14,2,0.9712,4,0,TypeScript,"TypeScript,C++,Ruby,Rust",0.4018,0.2763,0.6498,14.46,0.5587,1.0389,34.66,1,0,0,0,2.2506,0.3325,939,2.58,0.5526,0.0,0.6976,2.585,2.0836,0.3013,0,standard
dev_957965,213,81,407,69,71,43,1.8419,5,3,Go,"Kotlin,PHP,JavaScript,Go,Scala",0.8064,0.7219,0.7083,67.24,0.1061,2.4077,115.09,1,1,1,1,5.6272,-0.0828,2716,7.44,0.6847,0.921,1.3596,1.3,9.9321,0.6673,2,standard
dev_718247,142,53,20,35,45,8,1.185,4,2,C++,"Rust,Ruby,Java,Elixir",0.3646,0.3866,0.1305,25.04,0.8862,1.385,0.0,0,0,0,0,1.7388,0.0339,627,1.72,0.7026,0.474,0.5989,1.9085,2.4478,0.3334,1,standard
dev_834431,362,140,48,13,45,19,1.6947,2,4,Python,"Python,C",0.6299,0.5128,0.4593,58.97,0.6232,2.3223,30.49,1,0,0,0,-0.0144,0.122,2089,5.72,0.4509,0.9684,0.8873,1.3393,8.3289,0.5018,1,standard
dev_761965,303,45,148,11,18,21,1.8205,3,1,Elixir,"TypeScript,C,Scala",0.8408,0.8406,0.8166,77.67,0.0593,2.3736,77.76,1,0,0,0,-0.3013,-0.0157,2553,7.0,0.8804,0.4551,1.4328,1.0847,3.8043,0.525,2,standard
dev_701095,1013,185,93,31,22,22,1.6363,6,1,TypeScript,"Rust,Swift,C,PHP,Go,Python",0.9264,0.6973,0.2078,52.7,0.79,1.8544,86.02,1,0,0,0,-0.7813,0.4278,1698,4.65,0.6769,0.4091,0.8818,1.2552,3.3388,0.5049,1,standard
dev_254763,4651,2987,825,101,97,33,2.6658,4,2,Kotlin,"Kotlin,Rust,Scala,Python",0.59,0.9112,0.9907,44.89,0.2887,1.882,53.27,1,1,1,1,4.0529,0.0241,2857,7.83,0.8691,1.0663,0.9815,1.4888,10.0,0.7471,1,standard
dev_497964,61,6,5,3,3,4,0.4821,2,1,R,"Elixir,Python",0.5301,0.5158,0.1176,38.91,0.8686,1.0,32.66,0,1,0,0,-2.9692,0.0285,482,1.32,0.0987,0.1205,0.9478,1.086,0.4787,0.2841,0,standard
dev_921871,219,7,129,19,6,61,1.71,4,3,PHP,"JavaScript,C++,Python,C",0.7423,0.8503,0.9308,55.81,0.1638,2.5093,86.6,0,0,1,0,1.7625,-0.2488,2299,6.3,0.7889,0.855,1.5328,0.7864,0.7225,0.516,2,hybrid_low_vol_high_qual
dev_931002,816,122,1098,30,39,41,1.947,6,3,C++,"PHP,JavaScript,C++,Ruby,Swift,Java",0.7278,0.8794,0.7693,78.23,0.0047,1.7689,83.28,1,0,1,0,2.6162,-0.2852,2990,8.19,0.9679,0.9735,1.1768,1.1296,4.7109,0.5913,2,standard
dev_673140,234,104,9,2,4,8,0.876,1,1,Java,JavaScript,0.2036,0.203,0.1195,17.77,0.5128,1.3394,43.48,0,0,1,0,0.9683,0.0793,641,1.76,0.6095,0.219,0.3203,0.8451,3.0338,0.3069,0,standard
dev_876522,793,169,79,22,11,14,1.0099,3,3,Python,"Scala,Kotlin,C",0.6461,0.7134,0.7915,48.42,0.1504,2.0244,15.44,1,0,1,0,1.4444,0.0034,1549,4.24,0.6576,0.5049,1.0574,1.2719,3.5423,0.448,1,boundary_1_2
dev_144190,119,25,5,2,3,3,0.7576,6,2,R,"Python,R,Java,Swift,C++,Go",0.4441,0.4119,0.8338,34.26,0.3149,2.2239,38.38,1,0,1,1,1.5071,-0.1758,2189,6.0,0.8527,0.303,1.1215,1.1133,4.1957,0.4342,1,standard
dev_974346,96,63,16,2,0,3,0.4226,1,0,JavaScript,C++,0.1813,0.1145,0.1553,23.58,0.8415,1.1455,16.73,0,1,0,0,0.7593,-0.0223,843,2.31,0.6455,0.0,0.3139,0.6826,5.5305,0.3001,0,standard
dev_124491,2452,503,323,21,20,36,2.18,5,4,Python,"Java,PHP,Ruby,Elixir,Swift",0.9283,0.7287,0.6924,73.83,0.5408,1.7857,39.49,1,0,1,0,2.0829,-0.1197,2656,7.28,0.4676,1.2457,0.9838,1.0275,5.9012,0.6269,2,standard
dev_698167,89,7,172,24,74,27,1.9191,3,5,C++,"R,TypeScript,Swift",0.9705,0.9515,0.873,60.19,0.0075,2.6809,60.59,1,0,0,0,3.4806,-0.4103,1659,4.55,0.9929,1.1994,2.0297,1.3646,1.1879,0.6226,2,hybrid_low_vol_high_qual
dev_785994,555,169,2124,9,22,26,2.0795,6,4,PHP,"Rust,Kotlin,C++,Ruby,JavaScript,C",0.3199,0.4987,0.4895,51.6,0.95,1.8219,41.37,0,1,1,0,-1.0801,0.0053,2321,6.36,0.5906,1.1883,0.6889,1.0401,7.4079,0.5212,2,standard
dev_767638,50,20,4,3,0,3,0.7744,1,0,TypeScript,Rust,0.3667,0.0213,0.0022,5.0,0.8277,1.0,5.88,0,0,0,0,-3.1532,0.1322,1423,3.9,0.3045,0.0,0.2956,0.8614,4.7571,0.1849,0,standard
dev_465957,65,18,4,2,6,1,0.6819,4,1,Go,"TypeScript,Swift,C,R",0.5122,0.1772,0.178,20.63,0.6973,1.0,6.4,1,0,0,1,0.467,0.3568,754,2.07,0.5088,0.1705,0.6479,2.0,2.031,0.2872,2,standard
dev_822632,1314,243,25,7,8,12,1.6989,6,3,Go,"Python,Swift,C++,Ruby,Rust,R",0.3795,0.4301,0.199,74.82,0.1792,1.5072,76.46,0,0,0,1,1.9867,-0.2562,1270,3.48,0.7149,0.8495,0.4746,1.0506,2.5478,0.4931,1,standard
dev_180237,1740,608,1627,33,116,89,2.6788,8,5,R,"PHP,C,Python,C++,Java,R,Scala,TypeScript",0.8428,0.983,0.7907,71.37,0.2954,2.9971,46.12,1,1,1,0,2.1885,-0.2955,3228,8.84,0.8286,1.6743,1.168,1.1108,10.0,0.7485,2,standard
dev_858257,31,10,2,0,1,10,0.0,1,0,C++,Rust,0.4189,0.4566,0.0082,45.94,0.7359,1.7354,25.24,1,0,0,0,1.8255,-0.1586,1080,2.96,0.2571,0.0,0.8715,0.2789,2.7632,0.2292,0,standard
dev_642570,523,144,36,15,4,10,0.8602,4,2,C++,"Ruby,JavaScript,Rust,TypeScript",0.5519,0.3047,0.9037,60.26,0.2169,2.1866,25.94,1,0,0,0,-0.2704,-0.0857,1564,4.29,0.5174,0.3441,0.878,1.2056,4.5704,0.388,1,boundary_0_1
dev_718436,43,11,6,6,2,7,0.3869,1,0,Python,TypeScript,0.3302,0.2743,0.0714,29.82,0.6551,1.5466,27.6,0,0,1,0,-1.5087,0.0164,691,1.89,0.4982,0.0,0.5927,1.0,1.6476,0.2362,0,standard
dev_299825,469,255,12,0,2,4,0.3961,1,2,Rust,Java,0.1185,0.2207,0.4752,12.62,0.4229,1.8555,72.68,0,1,1,1,1.7967,0.3238,644,1.76,0.6417,0.1585,0.426,0.6131,3.7808,0.3481,0,standard
dev_579897,910,247,174,41,24,64,1.9153,7,4,TypeScript,"Scala,Rust,Python,PHP,Go,Elixir,C++",0.6913,0.3988,0.7185,61.3,0.0036,2.5691,24.7,1,0,1,0,1.3278,0.0338,2375,6.51,0.9184,1.0944,0.8424,1.0,6.8682,0.5463,2,standard
dev_342359,1423,104,67,116,41,51,1.9114,6,3,Go,"Go,Kotlin,Ruby,Rust,PHP,JavaScript",0.5472,0.9368,0.6128,68.99,0.1979,1.9494,55.52,0,1,1,1,2.7466,-0.4634,1769,4.85,0.9128,0.9557,0.9818,1.2751,1.3982,0.6523,2,standard
dev_901807,43,22,3,17,3,7,1.0978,2,1,TypeScript,"PHP,Go",0.3537,0.2847,0.0944,16.94,0.6592,1.6672,2.98,0,1,0,0,-2.6662,0.0642,219,0.6,0.4439,0.2745,0.6392,1.3856,1.166,0.2667,0,standard
dev_487472,1421,107,218,15,62,17,2.4931,4,3,Go,"C,Java,R,C++",0.8722,0.2334,0.8246,86.93,0.3642,1.9657,69.46,0,1,0,0,0.374,0.01,1408,3.86,0.7199,1.2465,0.8185,1.4796,1.1497,0.5202,1,standard
dev_457465,47,14,8,1,1,27,0.5128,3,2,JavaScript,"Kotlin,Python,Swift",0.571,0.2228,0.2421,33.05,0.0993,1.0,61.33,0,0,1,0,-0.9428,0.0675,878,2.41,0.6556,0.2051,0.8386,0.3263,2.3805,0.2214,0,standard
dev_195675,704,82,57,4,27,83,1.4991,5,2,Ruby,"Rust,Ruby,C,JavaScript,Kotlin",0.5101,0.5313,0.6784,58.86,0.6312,1.4458,72.04,1,1,1,0,-0.3671,0.2085,2547,6.98,0.7376,0.5996,0.8547,0.7801,3.1281,0.4359,1,boundary_1_2
